item,itemLabel,insee,pop,area,popDate
http://www.wikidata.org/entity/Q1004890,Peyrecave,32314,140,5.07,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004899,Ornézan,32302,229,12.13,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004899,Ornézan,32302,240,12.13,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,447,20.01,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004899,Ornézan,32302,229,12.13,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,212,13.6,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004899,Ornézan,32302,228,12.13,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004890,Peyrecave,32314,129,5.07,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004899,Ornézan,32302,226,12.13,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,226,13.6,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,107,10.1,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004899,Ornézan,32302,219,12.13,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004899,Ornézan,32302,213,12.13,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,238,13.6,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004899,Ornézan,32302,206,12.13,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,243,13.6,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,45,3.5,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,240,13.6,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,242,13.6,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,245,13.6,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,398,20.01,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004890,Peyrecave,32314,120,5.07,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,100,10.1,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,372,20.01,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004890,Peyrecave,32314,105,5.07,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004883,Roquebrune,32346,274,18.41,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,384,20.01,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,390,20.01,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004883,Roquebrune,32346,235,18.41,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,395,20.01,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,401,20.01,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004890,Peyrecave,32314,82,5.07,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,400,20.01,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,405,20.01,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,412,20.01,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,418,20.01,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004883,Roquebrune,32346,190,18.41,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,425,20.01,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004966,Panjas,32305,429,20.01,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,105,8.63,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,113,8.63,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004883,Roquebrune,32346,197,18.41,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,303,20.99,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004883,Roquebrune,32346,187,18.41,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,97,6.95,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004886,Saint-Orens-Pouy-Petit,32400,209,11.31,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,88,6.95,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,311,20.99,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004886,Saint-Orens-Pouy-Petit,32400,172,11.31,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004883,Roquebrune,32346,193,18.41,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,85,6.95,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,298,20.99,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004886,Saint-Orens-Pouy-Petit,32400,207,11.31,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,309,20.99,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,318,20.99,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,91,6.95,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,304,20.99,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,299,20.99,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,304,20.99,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,294,20.99,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,296,20.99,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,296,20.99,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004880,Sempesserre,32429,294,20.99,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,105,6.95,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,99,6.95,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,98,6.95,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,101,6.95,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,105,6.95,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,115,6.95,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,117,6.95,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,123,6.95,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,128,6.95,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,131,6.95,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,204,13.6,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,200,13.6,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,185,13.6,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1004950,Mouchan,32292,365,13.11,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,202,7.01,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,33,3.5,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,46,3.5,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,45,3.5,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,44,3.5,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,41,3.5,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,38,3.5,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,247,13.6,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,246,13.6,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004910,Réjaumont,32341,247,13.6,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,110,10.1,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,104,10.1,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,101,10.1,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,100,10.1,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,104,10.1,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,102,10.1,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,104,10.1,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,106,10.1,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,107,10.1,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,107,10.1,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004902,Saint-Paul-de-Baïse,32402,108,10.1,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,249,3.38,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,137,8.63,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,479,13.8,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,289,3.38,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,482,13.8,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,488,13.8,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,99,6.12,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,493,13.8,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,246,8.67,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,499,13.8,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,243,8.67,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,118,6.12,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,132,8.63,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,342,3.38,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,238,8.67,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,242,8.67,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,229,8.67,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,225,8.67,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,225,8.67,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,224,8.67,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,109,6.12,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,226,8.67,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,248,8.67,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,389,3.38,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,142,8.63,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,136,6.12,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,142,8.63,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,394,3.38,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,145,8.63,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,142,8.63,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,163,6.12,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,453,3.38,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,138,8.63,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,140,8.63,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,135,8.63,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,130,8.63,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,126,8.63,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,469,3.38,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,121,8.63,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,193,6.12,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,120,8.63,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,479,3.38,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004959,Préneron,32332,119,8.63,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004950,Mouchan,32292,440,13.11,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,486,3.38,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,152,7.01,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,488,3.38,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,229,6.12,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,476,3.38,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004950,Mouchan,32292,385,13.11,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,483,3.38,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,238,6.12,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,493,3.38,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,502,3.38,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,244,6.12,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,501,3.38,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,253,6.12,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005011,Saint-Philippe-du-Seignal,33462,498,3.38,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,253,6.12,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,256,6.12,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,260,6.12,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004950,Mouchan,32292,340,13.11,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,158,7.01,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,259,6.12,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,258,6.12,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,60,3.5,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004999,Thoux,32444,261,6.12,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,134,6.95,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004974,Tourdun,32450,126,6.95,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,183,7.01,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004950,Mouchan,32292,364,13.11,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,191,7.01,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,191,7.01,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,189,7.01,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,197,7.01,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,188,7.01,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,188,7.01,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,192,7.01,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,197,7.01,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005109,Villegouge,33548,1100,13.84,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1005068,Saint-Germain-de-Grave,33411,152,6.16,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005068,Saint-Germain-de-Grave,33411,149,6.16,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005068,Saint-Germain-de-Grave,33411,147,6.16,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1444,18.17,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1410,18.17,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005153,Saint-Christoly-de-Blaye,33382,1621,28.06,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,429,11.54,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1481,18.17,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1330,18.17,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1348,18.17,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005153,Saint-Christoly-de-Blaye,33382,1687,28.06,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,419,11.54,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1316,18.17,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1304,18.17,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005109,Villegouge,33548,1107,13.84,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1319,18.17,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1331,18.17,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,37,3.5,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005153,Saint-Christoly-de-Blaye,33382,1733,28.06,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,441,11.54,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,505,13.8,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,505,13.8,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,45,3.5,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,446,13.8,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,446,13.8,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,46,3.5,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,45,3.5,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,519,13.8,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,45,3.5,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,427,11.54,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,45,3.5,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,391,13.8,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,391,13.8,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,304,8.67,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,276,8.67,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,473,11.54,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,363,13.8,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,363,13.8,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,272,8.67,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,387,11.54,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,362,13.8,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,364,13.8,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,394,11.54,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1161,44.71,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,248,8.67,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,393,11.54,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,390,11.54,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,428,11.54,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,374,11.54,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,414,13.8,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1187,44.71,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,361,11.54,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,348,11.54,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1206,44.71,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,345,11.54,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,345,11.54,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,461,13.8,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1214,44.71,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,234,8.67,1999-03-08T00:00:00Z
http://www.wikidata.org/entity/Q1005080,Saint-Yzans-de-Médoc,33493,344,11.54,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,483,13.8,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1237,44.71,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1234,44.71,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,518,13.8,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1247,44.71,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1256,44.71,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,491,13.8,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1286,44.71,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,488,13.8,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1315,44.71,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005006,Ségos,32424,250,8.67,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1004995,Solomiac,32436,481,13.8,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005130,Saint-Germain-d'Esteuil,33412,1345,44.71,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005168,Saint-Androny,33370,584,11.65,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,222,7.01,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,184,7.01,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1005017,Gans,33180,171,7.01,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1219,18.17,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1304,18.17,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1005168,Saint-Androny,33370,570,11.65,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1625,18.17,1982-03-04T00:00:00Z
http://www.wikidata.org/entity/Q1005035,Saint-Sulpice-de-Faleyrens,33480,1613,18.17,1990-03-05T00:00:00Z
http://www.wikidata.org/entity/Q1004988,Monpardiac,32275,51,3.5,1975-02-20T00:00:00Z
http://www.wikidata.org/entity/Q1005109,Villegouge,33548,715,13.84,1968-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1005109,Villegouge,33548,773,13.84,1975-02-20T00:00:00Z
